world-universities copy,Name,web_pages,url_status_codes,all_urls_valid
IR,Delijan Payame Noor University,https://www.delijanpnu.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Deylaman Institute of Higher Education,https://www.deylaman.ac.ir/,[200],TRUE
IR,Fasa Faculty of Medical Sciences,https://www.fums.ac.ir/,[200],TRUE
IR,Ferdowsi University of Mashhad,https://www.um.ac.ir/,[200],TRUE
IR,Golestan University of Medical Sciences,https://www.goums.ac.ir/,[200],TRUE
IR,Gonabad University of Medical Sciences,https://www.gmu.ac.ir/,[200],TRUE
IR,Gorgan University of Agricultural Sciences and Natural Resources,https://www.gau.ac.ir/,[200],TRUE
IR,Guilan University,https://www.guilan.ac.ir/,['ERROR: ConnectTimeout'],FALSE
IR,Guilan University of Medical Sciences,https://www.gums.ac.ir/,['ERROR: ConnectTimeout'],FALSE
IR,Hamadan University of Medical Sciences,https://www.umsha.ac.ir/,[200],TRUE
IR,Hormozgan University of Medical Sciences,https://www.hums.ac.ir/,[200],TRUE
IR,Hyrcania Institute of Higher Education,https://www.hyrcania.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Ilam University,https://www.ilam.ac.ir/,[200],TRUE
IR,Ilam University of Medical Sciences,https://www.medilam.hbi.ir/,['ERROR: ConnectionError'],FALSE
IR,Imam Khomeini International University,https://www.ikiu.ac.ir/,[200],TRUE
IR,Imam Reza University,https://www.imamreza.ac.ir/,[200],TRUE
IR,Imam Sadiq University,https://www.isu.ac.ir/,[200],TRUE
IR,Iran University of Medical Sciences,https://www.iums.ac.ir/,[200],TRUE
IR,Iran University of Science and Technology Tehran,https://www.iust.ac.ir/,['ERROR: ReadTimeout'],FALSE
IR,Iranian Academy of Persian Language and Literature,https://www.persianacademy.ir/,[200],TRUE
IR,Isfahan University,https://www.ui.ac.ir/,[200],TRUE
IR,Isfahan University of Medical Sciences,https://www.mui.ac.ir/,[400],FALSE
IR,Isfahan University of Technology,https://www.iut.ac.ir/,[200],TRUE
IR,"Islamic Azad University, Ahar",https://www.iau-ahar.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Aliabad ",https://www.aliabadiau.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Arak",https://www.iau-arak.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Ardabil",https://www.iauardabil.ac.ir/,[200],TRUE
IR,"Islamic Azad University, Bandar Abbas",https://www.iauba.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Bojnourd",https://www.bojnourdiau.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Bostanabad",https://www.iaubos.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,"Islamic Azad University, Boukan",https://www.iau-boukan.ac.ir,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Central Tehran Branch",https://www.iauctb.ac.ir/,['ERROR: ConnectTimeout'],FALSE
IR,"Islamic Azad University, Dehaghan",https://www.dehaghan.ac.ir/,['ERROR: ConnectTimeout'],FALSE
IR,"Islamic Azad University, Falavarjan ",https://www.falavarjan.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,"Islamic Azad University, Fars Science & Research Branch",https://www.fsriau.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,"Islamic Azad University, Garmsar",https://www.iau-garmsar.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Gorgan",https://www.gorganiau.ir/,['ERROR: ConnectionError'],FALSE
IR,"Islamic Azad University, Hamedan",https://www.iauh.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Janah",https://www.janahiau.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,"Islamic Azad University, Karaj",https://www.iaukb.ir/,['ERROR: ConnectionError'],FALSE
IR,"Islamic Azad University, Kazeron",https://www.kau.ac.ir/,[200],TRUE
IR,"Islamic Azad University, Kerman",https://www.iauk.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Khorasgan",https://www.khuisf.ac.ir/,[200],TRUE
IR,"Islamic Azad University, Lahijan",https://www.iau-lahijan.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,"Islamic Azad University, Mahshar",https://www.mahshahriau.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,"Islamic Azad University, Majlesi",https://www.iaumajlesi.ac.ir/,[200],TRUE
IR,"Islamic Azad University, Mashhad",https://www.mshdiau.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Maybod",https://www.maybod.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,"Islamic Azad University, Mehriz",https://www.iaumehriz.com/,['ERROR: ConnectionError'],FALSE
IR,"Islamic Azad University, Mobarakeh",https://www.mau.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Najaf Abad",https://www.iaun.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, North Tehran",https://www.iau-tnb.ac.ir/,[200],TRUE
IR,"Islamic Azad University, Parand",https://www.piau.ac.ir/,[200],TRUE
IR,"Islamic Azad University, Qazvin",https://www.qazviniau.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,"Islamic Azad University, Qom",https://www.qom-iau.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Quchan",https://www.iauq.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Region One",https://www.iauro.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,"Islamic Azad University, Roodehen",https://www.riau.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Sanandaj",https://www.iausdj.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Saveh",https://www.iau-saveh.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,"Islamic Azad University, Semnan",https://www.semnaniau.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Shabestar",https://www.iaushab.ac.ir/,[200],TRUE
IR,"Islamic Azad University, Shahr-e-rey Branch",https://www.iausr.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Shahrood",https://www.iau-shahrood.ac.ir/,['ERROR: ConnectTimeout'],FALSE
IR,"Islamic Azad University, Shahryar",https://www.shahryariau.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,"Islamic Azad University, Shiraz",https://www.iaushiraz.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Shirvan",https://www.iau-shirvan.ac.ir/,['ERROR: ConnectTimeout'],FALSE
IR,"Islamic Azad University, Sowmesara",https://www.sowmesaraiau.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,"Islamic Azad University, Tabriz",https://www.iaut.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Tafresh",https://www.iautb.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Tehran Medical",https://www.iautmu.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Tehran Science & Research Branch",https://www.srbiau.ac.ir/,[200],TRUE
IR,"Islamic Azad University, Tehran South",https://www.azad.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,"Islamic Azad University, Varamin",https://www.iauvaramin.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Yazd",https://www.iauyazd.ac.ir/,['ERROR: SSLError'],FALSE
IR,Jahrom University of Medical Sciences,https://www.jums.ac.ir/,[200],TRUE
IR,Jami Institute of Technology,https://www.jami.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,K.N.Toosi University of Technology,https://www.kntu.ac.ir/,[200],TRUE
IR,Kamalolmolk Art & Architecture Higher Education Institute of Noshahr,https://www.kamalolmolk.ac.ir/,[200],TRUE
IR,Kar University,https://www.karuniversity.com/,['ERROR: ConnectTimeout'],FALSE
IR,Kashan University,https://www.kashanu.ac.ir/,[200],TRUE
IR,Kashan University of Medical Sciences,https://www.kaums.ac.ir/,[200],TRUE
IR,Kerman Graduate University of Technology,https://www.kgut.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Kerman University of Medical Sciences,https://www.kmu.ac.ir/,[200],TRUE
IR,Kermanshah University of Medical Sciences,https://www.kums.ac.ir/,[200],TRUE
IR,Kermanshah University of Technology,https://www.kut.ac.ir/,['ERROR: SSLError'],FALSE
IR,Khomeinishahr Payame Noor University,https://km.isfpnu.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Kurdistan University of Medical Sciences,https://www.muk.ac.ir/,[200],TRUE
IR,Lorestan University,https://www.lu.ac.ir/,[200],TRUE
IR,Lorestan University of Medical Sciences,https://www.lums.ac.ir/,[200],TRUE
IR,Malayer University,https://www.malayeru.ac.ir/,[200],TRUE
IR,Malekan Payame Nour University,https://www.malekanpnu.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Mamasani University of Technology,https://www.mamasaniiau.ac.ir/,['ERROR: SSLError'],FALSE
IR,Mashhad University of Medical Sciences,https://www.mums.ac.ir/,[200],TRUE
IR,Mazandaran University of Iran,https://www.umz.ac.ir/,[200],TRUE
IR,Mazandaran University of Medical Science,https://www.mazums.ac.ir/,[200],TRUE
IR,Mazandaran University of Science & Technology,https://www.ustmb.ac.ir/,[200],TRUE
IR,Mofid University,https://www.mofidu.ac.ir/,[200],TRUE
IR,Mustafa International University,https://www.miu.ac.ir/,[200],TRUE
IR,Najaf Abad University of Applied Science and Technology,https://www.najafabad-uast.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Payame Noor University,https://www.pnu.ac.ir/,['ERROR: ConnectTimeout'],FALSE
IR,"Payame Noor University, Tafresh",https://www.pnut.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Persian Gulf University,https://www.pgu.ac.ir/,[200],TRUE
IR,Petroleum University of Technology,https://www.put.ac.ir/,['ERROR: ReadTimeout'],FALSE
IR,Power and Water Institute of Technology,https://www.pwit.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Qazvin University of Medical Sciences,https://www.qums.ac.ir/,[200],TRUE
IR,Qom University,https://www.qom.ac.ir/,[200],TRUE
IR,Qom University of Medical Sciences,https://www.muq.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Qom University of Technology,https://www.qut.ac.ir/,[200],TRUE
IR,Rafsanjan University of Medical Sciences,https://www.rums.ac.ir/,[200],TRUE
IR,Raghebe Esfahani University,https://www.raghebisf.ac.ir/,[200],TRUE
IR,Razi University,https://www.razi.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Sabzevar School of Medical Sciences,https://www.medsab.ac.ir/,[200],TRUE
IR,Sabzevar Teacher Training University,https://www.sttu.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Sadjad Institute of Technology,https://www.sadjad.ac.ir/,[200],TRUE
IR,Sadra University,https://www.sadra.ac.ir/,[200],TRUE
IR,Sahand University of Technology,https://www.sut.ac.ir/,[200],TRUE
IR,School of Economic Sciences,https://www.ses.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Semnan University,https://www.semnan.ac.ir/,[200],TRUE
IR,Semnan University of Medical Sciences,https://www.sem-ums.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Shahed University,https://www.shahed.ac.ir/,[403],FALSE
IR,Shaheed Beheshti University,https://www.sbu.ac.ir/,[200],TRUE
IR,Shaheed Beheshti University of Medical Sciences,https://www.sbmu.ac.ir/,[200],TRUE
IR,Shaheed Chamran University,https://www.cua.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Shaheed Rajaei Teacher Training University,https://www.srttu.edu/,['ERROR: ConnectionError'],FALSE
IR,Shahid Bahonar University of Kerman,https://www.uk.ac.ir/,['ERROR: SSLError'],FALSE
IR,Shahrekord University,https://www.sku.ac.ir/,['ERROR: SSLError'],FALSE
IR,Shahrekord University of Medical Sciences,https://www.skums.ac.ir/,[200],TRUE
IR,Shahrood University of Medical Sciences,https://www.shmu.ac.ir/,[200],TRUE
IR,Shahrood University of Technology,https://www.shahroodut.ac.ir/,[200],TRUE
IR,Sharif University of Technology,https://www.sharif.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Sharif University of Technology, Kish Campus",https://www.kish.ac.ir/,['ERROR: SSLError'],FALSE
IR,Sheikhbahaee University,https://www.shbu.ac.ir/,[200],TRUE
IR,Shiraz Payamnoor University,https://www.spnu.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Shiraz University,https://www.shirazu.ac.ir/,[200],TRUE
IR,Shiraz University of Medical Sciences,https://www.sums.ac.ir/,[200],TRUE
IR,Shiraz University of Technology,https://www.sutech.ac.ir/,['ERROR: SSLError'],FALSE
IR,Shomal University,https://www.shomal.ac.ir/,[200],TRUE
IR,Sistan & Balouchestan University,https://www.usb.ac.ir/,[200],TRUE
IR,Tabari Institute of Higher Education,https://www.tabari.ac.ir/ ,[200],TRUE
IR,Tabriz College of Technology,https://www.tct.ac.ir/,[200],TRUE
IR,Tabriz Islamic Art University,https://www.tabriziau.ac.ir/,[200],TRUE
IR,Tabriz University,https://www.tabrizu.ac.ir/,[200],TRUE
IR,Tabriz University of Medical Sciences,https://www.tbzmed.ac.ir/,[200],TRUE
IR,Takestan Islamic Azad University,https://www.tiau.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Tarbiat Modares University,https://www.modares.ac.ir/,[200],TRUE
IR,Tehran University of Medical Sciences,https://www.tums.ac.ir/,[200],TRUE
IR,Tehran University of Teacher Training,https://www.tmu.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,The Bahá'í Institute For Higher Education (BIHE),https://www.bihe.org/,[200],TRUE
IR,Torbat Heydarieh University of Medical Sciences,https://www.thums.ac.ir/,['ERROR: ConnectTimeout'],FALSE
IR,University College of Nabi Akram,https://www.ucna.info/,[200],TRUE
IR,University of Applied Science and Technology,https://www.uast.ac.ir/,['ERROR: ConnectTimeout'],FALSE
IR,University of Hormozgan,https://www.hormozgan.ac.ir/,[200],TRUE
IR,University of Kurdistan,https://www.uok.ac.ir/,[200],TRUE
IR,University of Lavasanat Pnu,https://www.lavasanpnu.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,University of Mashhad Pnu,https://www.pnum.ac.ir/,[200],TRUE
IR,University of Mohaghegh,https://www.uma.ac.ir/,[200],TRUE
IR,University of Science and Culture,https://www.usc.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,University of Social Welfare and Rehabilitation Scinences,https://www.uswr.ac.ir/,[200],TRUE
IR,University of Tehran,https://www.ut.ac.ir/,[200],TRUE
IR,Urmia University,https://www.urmia.ac.ir/,[200],TRUE
IR,Urmia University of Medical Sciences,https://www.umsu.ac.ir/,[200],TRUE
IR,Urmia University of Technology,https://www.uut.ac.ir/,[200],TRUE
IR,Vali-e-Asr University,https://www.vru.ac.ir/,[200],TRUE
IR,Yasuj University,https://www.yu.ac.ir/,['ERROR: SSLError'],FALSE
IR,Yasuj University of Medical Sciences,https://www.yums.ac.ir/,[200],TRUE
IR,Yazd Medical University,https://www.ssu.ac.ir/,['ERROR: ConnectTimeout'],FALSE
IR,Yazd University,https://www.yazduni.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Zabol University,https://www.uoz.ac.ir/,[200],TRUE
IR,Zahedan University of Medical Sciences,https://www.zdmu.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Zanjan Institute for Advanced Studies in Basic Sciences,https://www.iasbs.ac.ir/,[200],TRUE
IR,Zanjan University,https://www.znu.ac.ir/,[200],TRUE
IR,Zanjan University of Medical Sciences,https://www.zums.ac.ir/,['ERROR: ConnectTimeout'],FALSE
IR,Tabari Institute of Higher Education,https://www.tabari.ac.ir/,[200],TRUE
IR,Amirkabir College of Management & Technology,https://www.acmt.ac.ir/,[200],TRUE
IR,Adiban Institute of Higher Education,https://www.adiban.ac.ir/,[200],TRUE
IR,Ahvaz Jondishapur University of Medical Sciences,https://www.ajums.ac.ir/,[200],TRUE
IR,"Islamic Azad University, Aliabad",https://aliabad.iau.ir/,[200],TRUE
IR,Al-Mustafa International University,https://miu.ac.ir/,[200],TRUE
IR,"Islamic Azad University, Tehran South",https://stb.iau.ir/,[200],TRUE
IR,Alzahra University,https://www.alzahra.ac.ir/,[200],TRUE
IR,Baha'i Institute for Higher Education,https://www.bihe.org/,[200],TRUE
IR,Baqiyatallah University of Medical Sciences,https://www.bmsu.ac.ir/,['ERROR: ConnectTimeout'],FALSE
IR,"Islamic Azad University, Bojnourd",https://bojnourd.iau.ir/,[200],TRUE
IR,Shahid Chamran University of Ahvaz,https://scu.ac.ir/,[200],TRUE
IR,"Islamic Azad University, Dehaghan",https://dehaghan.iau.ir/,[200],TRUE
IR,Damghan University,https://www.du.ac.ir/,[200],TRUE
IR,"Islamic Azad University, Falavarjan",https://www.falavarjan.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Gorgan University,https://www.gau.ac.ir/,[200],TRUE
IR,University of Guilan,https://www.guilan.ac.ir/,['ERROR: ConnectTimeout'],FALSE
IR,"Islamic Azad University, Najafabad",https://www.iaun.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Shahr-e-rey",https://www.iausr.ac.ir/,['ERROR: SSLError'],FALSE
IR,"Islamic Azad University, Theran Medical",https://www.iautmu.ac.ir/,['ERROR: SSLError'],FALSE
IR,Imam Sadegh University,https://www.isu.ac.ir/,[200],TRUE
IR,Kamal-Ol-Molk University,https://www.kamalolmolk.ac.ir/,[200],TRUE
IR,"Islamic Azad University, Kazerun",https://www.kau.ac.ir/,[200],TRUE
IR,Khajeh Nasir Toosi University of Technology,https://www.kntu.ac.ir/,[200],TRUE
IR,Payam Noor University Lavasan,https://teh-lavasan.pnu.ac.ir/,['ERROR: ConnectTimeout'],FALSE
IR,Malekan Payame Noor University,https://www.malekanpnu.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,University of Mashhad Payame Noor,https://www.pnum.ac.ir/,[200],TRUE
IR,"Islamic Azad University, Qazvin",https://qiau.ac.ir/,['ERROR: ConnectTimeout'],FALSE
IR,Ragheb Esfahani University,https://www.raghebisf.ac.ir/,[200],TRUE
IR,Shahid Beheshti University of Medical Sciences,https://www.sbmu.ac.ir/,[200],TRUE
IR,Shahid Beheshti University,https://www.sbu.ac.ir/,[200],TRUE
IR,Sheikh Bahaei University,https://www.shbu.ac.ir/,[200],TRUE
IR,"Islamic Azad University, Someh Sara",https://www.sowmesaraiau.ac.ir/,['ERROR: ConnectionError'],FALSE
IR,Shahid Rajaee Teacher Training University,https://www.srttu.edu/,['ERROR: ConnectionError'],FALSE
IR,University of Mohaghegh Ardabili,https://www.uma.ac.ir/,[200],TRUE
IR,Sistan and Baluchestan University,https://www.usb.ac.ir/,[200],TRUE
IR,University of Social Welfare and Rehabilitation Sciences,https://www.uswr.ac.ir/,[200],TRUE
IR,Vali-e-Asr University of Rafsanjan,https://www.vru.ac.ir/,[200],TRUE
IS,Bifrost School of Business,https://www.bifrost.is/,[200],TRUE
IS,Holar University College,https://www.holar.is/,[200],TRUE
IS,Hvanneyri Agricultural University,https://www.hvanneyri.is/,['ERROR: ConnectTimeout'],FALSE
IS,Iceland Academy of the Arts,https://www.lhi.is/,[200],TRUE
IS,Iceland University of Education,https://www.khi.is/,['ERROR: SSLError'],FALSE
IS,Reykjavík University,https://www.ru.is/,[200],TRUE
IS,Technological University of Iceland,https://www.iti.is/,[200],TRUE
IS,University Centre of the Westfjords,https://www.hsvest.is/,['ERROR: SSLError'],FALSE
IS,University of Akureyri,https://www.unak.is/,[200],TRUE
IS,University of Iceland,https://www.hi.is/,[200],TRUE
IS,Reykjav√≠k University,https://www.ru.is/,[200],TRUE
IT,Abdus Salam international centre for theoretical physics,https://www.ictp.trieste.it/,['ERROR: ConnectionError'],FALSE
IT,Basilicata University Potenza,https://www.unibas.it/,['ERROR: SSLError'],FALSE
IT,Campus Bio-Medico University of Rome,https://www.unicampus.it/,[200],TRUE
IT,Catholic University of the Sacred Heart,https://www.unicatt.it/,['ERROR: ReadTimeout'],FALSE
IT,Dutch University Institute for Art History (DUIA),https://www.iuoart.org/,[200],TRUE
IT,European School of Economics,https://www.uniese.it/,['ERROR: SSLError'],FALSE
IT,European University Institute,https://www.iue.it/,['ERROR: SSLError'],FALSE
IT,Fondazione Sacro Cuore,https://www.sacrocuore.org/,[200],TRUE
IT,Free International University of Social Studies,https://www.luiss.it/,[200],TRUE
IT,"Free University ""Maria Santissima Assunta""",https://www.lumsa.it/,[200],TRUE
IT,"Free University Institute ""Carlo Cattaneo""",https://www.liuc.it/,[200],TRUE
IT,Free University of Bozen,https://www.unibz.it/,[200],TRUE
IT,Higher School of University and Advanced Studies Pisa,https://www.sssup.it/,['ERROR: SSLError'],FALSE
IT,Institute for Advanced Studies Lucca,https://www.imtlucca.it/,[200],TRUE
IT,International Higher School for Advanced Studies Trieste,https://www.sissa.it/,[200],TRUE
IT,Istituto Universitario di Studi Superiori,https://www.iusspavia.it/,[200],TRUE
IT,John Cabot University,https://www.johncabot.edu/,[200],TRUE
IT,"Johns Hopkins University, SAIS Bologna Center",https://www.jhubc.it/,['ERROR: ConnectionError'],FALSE
IT,Link Campus University of Malta,https://www.unilink.it/,[200],TRUE
IT,"NABA - Nuova Accademia di Belle Arti, Milan",https://www.naba.it/,[200],TRUE
IT,Polytechnic Institute of Bari,https://www.poliba.it/,['ERROR: SSLError'],FALSE
IT,Polytechnic Institute of Milan,https://www.polimi.it/,[200],TRUE
IT,Polytechnic Institute of Turin,https://www.polito.it/,[200],TRUE
IT,Pontifica Università Gregoriana,https://www.unigre.it/,[200],TRUE
IT,Pontificia Università della Santa Croce,https://www.pusc.it/,[200],TRUE
IT,Pontificia Università Lateranense,https://www.pul.it/,['ERROR: SSLError'],FALSE
IT,Pontificia Università S. Tommaso,https://www.angelicum.org/,[200],TRUE
IT,Pontificio Ateneo Antonianum,https://www.antonianum.ofm.org/,['ERROR: ConnectionError'],FALSE
IT,Pontificio Istituto Orientale,https://www.pio.urbe.it/,['ERROR: ConnectionError'],FALSE
IT,School of Education Pisa,https://www.sns.it/,[200],TRUE
IT,Second University of Naples,https://www.unina2.it/,[200],TRUE
IT,Third University of Rome,https://www.uniroma3.it/,['ERROR: SSLError'],FALSE
IT,Università Bocconi,https://www.unibocconi.it/,[200],TRUE
IT,Università Pontificia Salesiana,https://www.unisal.it/,[200],TRUE
IT,University Institute of Architecture Venice,https://www.iuav.unive.it/,['ERROR: ConnectionError'],FALSE
IT,University Institute of Modern Languages,https://www.iulm.it/,[200],TRUE
IT,University Institute of Naval Studies,https://www.uninav.it/,['ERROR: ConnectionError'],FALSE
IT,University Institute of Oriental Studies,https://www.iuo.it/,['ERROR: SSLError'],FALSE
IT,"University Institute of Teacher Training ""Suor Orsola Benincasa""",https://www.unisob.na.it/,[200],TRUE
IT,University of Ancona,https://www.unian.it/,['ERROR: SSLError'],FALSE
IT,University of Aquila,https://www.univaq.it/,[200],TRUE
IT,University of Bari,https://www.uniba.it/,[200],TRUE
IT,University of Bergamo,https://www.unibg.it/,[403],FALSE
IT,University of Bologna,https://www.unibo.it/,[200],TRUE
IT,University of Brescia,https://www.unibs.it/,[403],FALSE
IT,University of Cagliari,https://www.unica.it/,[200],TRUE
IT,University of Calabria,https://www.unical.it/,[200],TRUE
IT,University of Camerino,https://www.unicam.it/,[200],TRUE
IT,University of Cassino,https://www.unicas.it/,[200],TRUE
IT,University of Catania,https://www.unict.it/,[200],TRUE
IT,University of Chieti,https://www.unich.it/,[403],FALSE
IT,University of Ferrara,https://www.unife.it/,[200],TRUE
IT,University of Florence,https://www.unifi.it/,[403],FALSE
IT,University of Foggia,https://www.unifg.it/,[403],FALSE
IT,University of Gastronomic Sciences,https://www.unisg.it/,[200],TRUE
IT,University of Genoa,https://www.unige.it/,[200],TRUE
IT,University of Insubria,https://www.uninsubria.it/,[403],FALSE
IT,University of Italian Studies for Foreigners of Perugia,https://www.unistrapg.it/,[200],TRUE
IT,University of Italian Studies for Foreigners of Siena,https://www.unistrasi.it/,[200],TRUE
IT,University of Lecce,https://www.unile.it/,['ERROR: SSLError'],FALSE
IT,University of Macerata,https://www.unimc.it/,[200],TRUE
IT,University of Messina,https://www.unime.it/,[200],TRUE
IT,University of Milan,https://www.unimi.it/,[403],FALSE
IT,University of Milan - Bicocca,https://www.unimib.it/,[403],FALSE
IT,University of Modena,https://www.casa.unimo.it/,['ERROR: ConnectionError'],FALSE
IT,University of Molise,https://www.unimol.it/,[200],TRUE
IT,University of Naples Federico II,https://www.unina.it/,[200],TRUE
IT,University of Padua,https://www.unipd.it/,['ERROR: SSLError'],FALSE
IT,University of Palermo,https://www.unipa.it/,[200],TRUE
IT,University of Parma,https://www.unipr.it/,[200],TRUE
IT,University of Pavia,https://www.unipv.it/,[200],TRUE
IT,University of Perugia,https://www.unipg.it/,[200],TRUE
IT,University of Pisa,https://www.unipi.it/,[200],TRUE
IT,University of Reggio Calabria,https://www.unirc.it/,[200],TRUE
IT,"University of Roma ""La Sapienza""",https://www.uniroma1.it/,['ERROR: SSLError'],FALSE
IT,"University of Roma ""Tor Vergata""",https://www.uniroma2.it/,['ERROR: SSLError'],FALSE
IT,University of Salerno,https://www.unisa.it/,[200],TRUE
IT,University of Sannio,https://www.unisannio.it/,[200],TRUE
IT,University of Sassari,https://www.uniss.it/,[200],TRUE
IT,University of Siena,https://www.unisi.it/,[403],FALSE
IT,University of Teramo,https://www.unite.it/,[200],TRUE
IT,University of Trento,https://www.unitn.it/,[403],FALSE
IT,University of Trieste,https://www.univ.trieste.it/,[200],TRUE
IT,University of Turin,https://www.unito.it/,[403],FALSE
IT,University of Udine,https://www.uniud.it/,[200],TRUE
IT,University of Urbino,https://www.uniurb.it/,[200],TRUE
IT,University of Venice,https://www.unive.it/,[200],TRUE
IT,University of Verona,https://www.univr.it/,[200],TRUE
IT,Viterbo State University,https://www.unitus.it/,[200],TRUE
IT,Pontificia Universit√† S. Tommaso,https://www.angelicum.org/,[200],TRUE
IT,"Yorker International University, Milano",https://www.nyuniversity.net/,['ERROR: ConnectionError'],FALSE
IT,Pontificia Universit√† Lateranense,https://www.pul.it/,['ERROR: SSLError'],FALSE
IT,Pontificia Universit√† della Santa Croce,https://www.pusc.it/,[200],TRUE
IT,Bocconi University,https://www.unibocconi.eu/,[200],TRUE
IT,Universit√† eCampus,https://www.uniecampus.it/,[200],TRUE
IT,Pontifica Universit√† Gregoriana,https://www.unigre.it/,[200],TRUE
IT,Universit√† Pontificia Salesiana,https://www.unisal.it/,[200],TRUE
IT,University of Trieste,https://www.units.it/,[200],TRUE
IT,American University of Rome,https://aur.edu/,[200],TRUE
IT,Team Lingue International House,https://ihteamlingue.it/,[200],TRUE
IT,Luiss Guido Carli University,https://www.luiss.it/,[200],TRUE
JM,Northern Caribbean University,https://www.ncu.edu.jm/,[200],TRUE
JM,University of Technology Jamaica,https://www.utech.edu.jm/,[200],TRUE
JM,"University of the West Indies, Mona",https://www.uwimona.edu.jm/,['ERROR: ConnectTimeout'],FALSE
JO,Al al-Bayt University,https://www.aabu.edu.jo/,[200],TRUE
JO,Al Hussein Bin Talal University,https://www.ahu.edu.jo/,[200],TRUE
JO,Al-Ahliyya Amman University,https://www.ammanu.edu.jo/,[200],TRUE
JO,Al-Balqa Applied University,https://www.bau.edu.jo/,[200],TRUE
JO,Al-Isra University,https://www.isra.edu.jo/,['ERROR: ConnectionError'],FALSE
JO,Al-Zaytoonah University,https://www.alzaytoonah.edu.jo/,['ERROR: ConnectionError'],FALSE
JO,Amman Arab University for Higher Studies,https://www.aau.edu.jo/,[200],TRUE
